# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 1.59417850220149,1.0941655856132377,1.0,0.0,65.12415942903998,0.0,-0.1337952866588792,-7.474104843091915,-7.613109509553462,-3.9500330073774825
 1.6069073241889194,1.106894407600667,1.0,0.0,65.02660317384904,0.0,-0.13469989574583394,-7.423910719922947,-7.664201391714266,-4.013873570646294
 1.6196414172328983,1.119628500644646,1.0,0.0,64.92834513982703,0.0,-0.13561944525511205,-7.37357388624406,-7.716139161435771,-4.078639094447508
 1.6323803918505018,1.1323674752622495,1.0,0.0,64.82937688696911,0.0,-0.1365541340070001,-7.323103084881616,-7.76893398634799,-4.144354353235361
 1.645123859425538,1.1451109428372857,1.0,0.0,64.72968987203183,0.0,-0.13750416527122242,-7.2725069675346425,-7.822597291538527,-4.211044197708084
 1.6578714322219177,1.1578585156336654,1.0,0.0,64.62927544668922,0.0,-0.138469747114726,-7.221794080200583,-7.877140766053905,-4.278734107787778
 1.670622723397274,1.1706098068090216,1.0,0.0,64.52812485571175,0.0,-0.1394510923028288,-7.170972872901009,-7.932576363165975,-4.347449709187657
 1.6833773470168096,1.1833644304285573,1.0,0.0,64.42622923504213,0.0,-0.1404484182537039,-7.120051706054923,-7.988916310594573,-4.417217560407249
 1.6961349180674248,1.1961220014791725,1.0,0.0,64.3235796099508,0.0,-0.14146194737417755,-7.069038837383769,-8.046173106470201,-4.488064040440242
 1.708895052472086,1.2088821358838338,1.0,0.0,64.22016689307627,0.0,-0.14249190681900015,-7.017942438444919,-8.104359530629623,-4.560016557362143
 1.721657367104474,1.2216444505162216,1.0,0.0,64.11598188251054,0.0,-0.14353852905315223,-6.966770570915497,-8.163488643457416,-4.633102578253232
 1.7344214798038884,1.234408563215636,1.0,0.0,64.01101525978632,0.0,-0.14460205123603395,-6.915531221391181,-8.223573796009928,-4.7073505199674
 1.747187009390442,1.2471740928021897,1.0,0.0,63.905257587919856,0.0,-0.14568271610051842,-6.864232262871995,-8.284628628165958,-4.782788817499581
 1.7599535756805333,1.259940659092281,1.0,0.0,63.79869930937922,0.0,-0.14678077138484333,-6.812881486895228,-8.346667077061994,-4.8594467366051095
 1.7727207995026009,1.2727078829143486,1.0,0.0,63.69133074401988,0.0,-0.14789647014841592,-6.761486592590667,-8.409703382324702,-4.937354129701489
 1.7854883027131851,1.2854753861249328,1.0,0.0,63.58314208704326,0.0,-0.1490300709406342,-6.71005518341562,-8.473752087012361,-5.016541106844007
 1.7982557082132782,1.2982427916250259,1.0,0.0,63.47412340686906,0.0,-0.15018183778598282,-6.6585947724587955,-8.538828047201692,-5.097038720110825
 1.811022639964989,1.3110097233767366,1.0,0.0,63.36426464301416,0.0,-0.1513520403475183,-6.607112779609097,-8.604946434383763,-5.178878407743666
 1.8237887230085197,1.3237758064202674,1.0,0.0,63.25355560396624,0.0,-0.1525409539096898,-6.5556165368681185,-8.672122738855585,-5.2620920796738
 1.8365535834794626,1.3365406668912103,1.0,0.0,63.14198596494777,0.0,-0.1537488594503583,-6.5041132895224845,-8.740372781389208,-5.3467127736323095
 1.8493168486264189,1.3493039320381666,1.0,0.0,63.02954526578257,0.0,-0.1549760440557471,-6.4526101830311635,-8.809712708351586,-5.432773366689263
 1.8620781468289642,1.362065230240712,1.0,0.0,62.9162229085815,0.0,-0.15622280054890342,-6.401114283487471,-8.880159009094355,-5.520308327934595
 1.8748371076159416,1.3748241910276893,1.0,0.0,62.80200815553145,0.0,-0.1574894279002669,-6.349632564753924,-8.951728511198487,-5.6093519918316606
 1.887593361684111,1.3875804450958587,1.0,0.0,62.6868901266065,0.0,-0.15877623132675447,-6.298171909257905,-9.024438389966807,-5.6999396829004985
 1.9003465409171496,1.4003336243288973,1.0,0.0,62.57085779718074,0.0,-0.1600835220954329,-6.246739120369027,-9.09830617961944,-5.792107858193508
 1.9130962784050216,1.4130833618167693,1.0,0.0,62.45389999577318,0.0,-0.16141161808456694,-6.195340904618644,-9.173349766520225,-5.885892707372935
 1.9258422084637152,1.425829291875463,1.0,0.0,62.33600540157991,0.0,-0.16276084337425234,-6.143983892370229,-9.249587409500958,-5.981332286436996
 1.9385839666553546,1.4385710500671023,1.0,0.0,62.217162542149715,0.0,-0.16413152896066802,-6.092674614879369,-9.327037732372988,-6.078464345905534
 1.9513211898087117,1.4513082732204594,1.0,0.0,62.09735979086459,0.0,-0.16552401222302077,-6.041419529225995,-9.405719743047275,-6.17732842762893
 1.964053516040098,1.4640405994518457,1.0,0.0,61.97658536453846,0.0,-0.16693863742286782,-5.990225003855318,-9.485652828185426,-6.277963954545203
 1.9767805847746724,1.4767676681864201,1.0,0.0,61.854827320880155,0.0,-0.16837575582335063,-5.9390973190293375,-9.56685676785359,-6.380411810581595
 1.9895020367681555,1.4894891201799032,1.0,0.0,61.73207355601852,0.0,-0.16983572568581726,-5.888042671598562,-9.649351734732726,-6.484713138201187
 2.0022175141289673,1.502204597540715,1.0,0.0,61.60831180187719,0.0,-0.1713189122287368,-5.8370671806790835,-9.73315831010399,-6.590910666834325
 2.0149266603407954,1.5149137437525433,1.0000000000000175,1.3802283408111278e-12,61.48352962365444,0.0,-0.1728256881772928,-5.786176873047672,-9.818297479859599,-6.699047153645299
 2.027629120285603,1.527616203697351,1.0000000000000175,0.0,61.35771441718231,0.0,-0.17435643343596482,-5.735377698966674,-9.904790648330906,-6.809166795024147
 2.040324540267085,1.5403116236788332,1.0000000000000175,0.0,61.230853406294436,0.0,-0.1759115354326569,-5.68467552477719,-9.99265964205361,-6.921314446538392
 2.053012568034584,1.5529996514463325,1.0,-1.3825256462640027e-12,61.10293364014374,0.0,-0.17749138925817778,-5.6340761328168245,-10.081926718222196,-7.03553600325868
 2.0656928528074783,1.5656799362192266,1.0,0.0,60.973941990518604,0.0,-0.17909639768726196,-5.583585225126636,-10.172614569419824,-7.151878118028236
 2.078365045300039,1.5783521287117872,0.9999999999999825,-1.384253261570578e-12,60.84386514910743,0.0,-0.18072697138896968,-5.533208421048288,-10.264746332375795,-7.270388530639505
 2.0910287977467896,1.5910158811585378,1.0,1.3851758286366793e-12,60.71268962476352,0.0,-0.18238352890465254,-5.482951262132808,-10.358345592705403,-7.3911157631343425
 2.1036837639283528,1.6036708473401011,1.0000000000000175,1.386137547695188e-12,60.58040174066995,0.0,-0.18406649688892956,-5.432819208828783,-10.453436397664907,-7.5141097649110655
 2.11632959919782,1.6163166826095685,1.0,-1.3871384068579822e-12,60.446987631607506,0.0,-0.18577631034194717,-5.382817637832083,-10.550043252940918,-7.639420664387583
 2.12896596050763,1.6289530439193782,1.0,0.0,60.312433241017686,0.0,-0.1875134124659736,-5.3329518504787545,-10.648191143866093,-7.767100711894352
 2.141592506436988,1.6415795898487364,1.0,0.0,60.17672431827174,0.0,-0.1892782550031376,-5.283227066856799,-10.747905524218803,-7.897201729640127
 2.154208897219831,1.6541959806315791,0.9999999999999823,-1.3991755958879886e-12,60.03984641564752,0.0,-0.19107129823453442,-5.233648429878407,-10.849212344497742,-8.029778248206018
 2.166814794773338,1.666801878185086,1.0,1.4003402785570978e-12,59.901784885488226,0.0,-0.19289301123204453,-5.184221002164925,-10.952138042791121,-8.16488455950898
 2.1794098627270193,1.6793969461387677,1.0000000000000175,1.3927295869769535e-12,59.76252487727495,0.0,-0.1947438718863801,-5.134949769220119,-11.056709556900218,-8.302576412740306
 2.191993766452385,1.6919808498641336,1.0,-1.3939651933062958e-12,59.62205133459636,0.0,-0.1966243670058925,-5.085839640465475,-11.162954337883734,-8.442911142855671
 2.2045661730931982,1.7045532565049464,0.9999999999999823,-1.4040705646789682e-12,59.4803489922695,0.0,-0.19853499258816532,-5.036895445803694,-11.270900343524524,-8.58594609009643
 2.2171267515963384,1.7171138350080866,1.0,1.4053927601445104e-12,59.33740237321011,0.0,-0.20047625383616552,-4.988121938956553,-11.380576063725611,-8.731741151386245
 2.229675172743287,1.7296622561550352,1.0,0.0,59.19319578551538,0.0,-0.20244866531328828,-4.939523797069766,-11.492010509210484,-8.880355877438063
 2.2422111091822368,1.7421981925939847,0.9999999999999822,-1.41701168321262e-12,59.04771331934599,0.0,-0.2044527509198389,-4.891105624653965,-11.605233233104498,-9.031852103383772
 2.2547342354608535,1.7547213188726014,1.0,1.4184611732562207e-12,58.90093884390489,0.0,-0.2064890443505686,-4.842871945797962,-11.720274328920603,-9.186292085270866
 2.2672442280596914,1.7672313114714393,1.0,0.0,58.75285600433039,0.0,-0.20855808888695546,-4.794827212585502,-11.837164443106907,-9.343739675526537
 2.279740765426286,1.7797278488380335,0.9999999999999822,-1.4214792364393578e-12,58.60344821862323,0.0,-0.21066043784008753,-4.7469757978909195,-11.955934778106037,-9.504259581268185
